RowNumber,variable1,variable2,variable3,result
18402,73,90,V,14018
18403,462,53,M,39655
18404,438,96,K,40050
18405,134,63,B,13002
18406,320,83,R,33046
18407,672,20,M,53284
18408,781,65,T,71064
18409,843,19,K,64650
18410,176,74,R,20500
18411,821,74,L,68020
18412,473,21,C,33098
18413,1,81,P,6560
18414,890,15,Z,81450
18415,231,32,H,18936
18416,329,66,A,25675
18417,512,94,I,44238
18418,386,62,X,39424
18419,760,60,K,61500
18420,883,25,Z,81720
18421,779,15,R,65108
18422,280,90,E,25530
18423,242,99,Y,30349
18424,978,58,K,77700
18425,169,48,C,14539
18426,435,95,Z,47700
18427,216,22,R,19516
18428,311,32,G,24353
18429,359,87,D,30328
18430,162,81,T,20412
18431,907,44,Y,84639
18432,285,37,T,27048
18433,773,84,H,61704
18434,577,95,X,59136
18435,744,25,U,65365
18436,969,94,N,82914
18437,101,68,U,14365
18438,897,74,X,85448
18439,166,22,A,12220
18440,938,73,A,65715
18441,881,71,V,81872
18442,688,53,E,51129
18443,694,47,C,49647
18444,746,65,L,61636
18445,412,34,U,37910
18446,274,57,F,23170
18447,641,38,W,59073
18448,833,70,E,62307
18449,820,52,F,61040
18450,354,37,R,32062
18451,373,65,C,29346
18452,413,76,T,41076
18453,759,89,G,60208
18454,150,39,B,12474
18455,166,44,M,16170
18456,250,12,J,19388
18457,253,73,I,23798
18458,506,93,Z,53910
18459,681,40,D,49028
18460,550,25,D,39100
18461,622,37,Z,59310
18462,603,94,A,45305
18463,479,39,C,34706
18464,435,26,Q,37341
18465,13,100,O,8927
18466,519,69,D,39984
18467,851,34,E,61065
18468,471,28,I,36427
18469,583,69,F,45640
18470,269,66,L,25460
18471,817,66,R,72406
18472,112,20,V,11352
18473,717,32,B,49434
18474,834,64,S,74534
18475,340,67,G,28897
18476,649,81,D,49640
18477,522,94,U,52360
18478,772,43,J,60310
18479,526,53,E,39951
18480,768,34,B,52932
18481,521,66,R,48134
18482,91,38,B,8514
18483,50,27,J,5698
18484,338,54,B,25872
18485,670,16,R,56252
18486,161,43,U,17340
18487,880,51,C,62377
18488,685,35,A,46800
18489,90,24,R,9348
18490,833,18,E,58719
18491,511,25,I,39128
18492,15,92,Z,9630
18493,275,86,K,27075
18494,945,47,C,66464
18495,126,87,V,18318
18496,855,86,Z,84690
18497,946,36,H,70704
18498,281,23,K,22800
18499,564,71,F,44450
18500,829,47,A,56940
18501,979,20,N,77922
18502,80,56,T,11424
18503,241,26,S,22161
18504,261,54,Y,28035
18505,429,91,J,38480
18506,518,68,T,49224
18507,665,57,G,51262
18508,670,98,M,59136
18509,951,83,T,86856
18510,4,70,N,5772
18511,789,55,M,64988
18512,993,82,V,92450
18513,309,88,B,26202
18514,327,93,U,35700
18515,262,45,F,21490
18516,918,61,I,71467
18517,5,51,N,4368
18518,390,48,Y,38982
18519,21,15,C,2412
18520,630,14,X,56672
18521,829,55,O,69836
18522,364,87,X,39688
18523,33,89,H,8784
18524,857,87,S,78352
18525,633,31,D,45152
18526,22,74,Z,8640
18527,251,100,H,25272
18528,374,53,Y,38003
18529,293,95,O,30652
18530,584,58,M,49434
18531,706,99,L,61180
18532,805,50,Z,76950
18533,992,39,W,89697
18534,265,61,V,28036
18535,139,54,E,13317
18536,686,28,A,46410
18537,64,31,C,6365
18538,335,79,P,33120
18539,252,61,P,25040
18540,338,23,F,25270
18541,131,61,P,15360
18542,549,64,V,52718
18543,629,50,G,48209
18544,69,17,O,6794
18545,781,99,X,77440
18546,423,49,Z,42480
18547,598,74,P,53760
18548,856,79,Z,84150
18549,937,43,L,74480
18550,250,24,R,22468
18551,356,67,H,30456
18552,990,98,F,76160
18553,458,65,P,41840
18554,618,96,K,53550
18555,57,50,J,7918
18556,893,92,M,75845
18557,767,63,B,54780
18558,494,81,J,42550
18559,431,41,R,38704
18560,791,23,F,56980
18561,944,54,Q,80838
18562,203,60,U,22355
18563,459,64,N,40794
18564,622,81,B,46398
18565,752,57,Y,72001
18566,976,47,R,83886
18567,967,64,C,69077
18568,488,100,H,42336
18569,948,60,A,65520
18570,512,68,H,41760
18571,886,60,R,77572
18572,828,75,L,68628
18573,915,14,H,66888
18574,104,49,Q,12393
18575,615,31,F,45220
18576,231,12,W,21141
18577,267,94,L,27436
18578,21,65,Q,6966
18579,398,68,D,31688
18580,236,86,Z,28980
18581,723,67,X,69520
18582,383,72,J,33670
18583,91,33,N,9672
18584,610,74,A,44460
18585,550,37,Z,52830
18586,504,36,C,36180
18587,466,81,I,39931
18588,234,83,T,26628
18589,184,49,U,19805
18590,904,87,U,84235
18591,414,45,R,37638
18592,3,21,F,1680
18593,956,35,T,83244
18594,763,68,C,55677
18595,163,54,A,14105
18596,39,56,Q,7695
18597,844,43,U,75395
18598,643,95,B,48708
18599,763,34,P,63760
18600,544,84,H,45216
18601,129,72,Q,16281
18602,230,22,U,21420
18603,167,35,S,16766
18604,118,20,E,9522
18605,130,11,G,10011
18606,483,51,W,46458
18607,14,67,A,5265
18608,605,58,V,57018
18609,111,89,S,16600
18610,806,72,J,64972
18611,567,16,T,48972
18612,490,69,W,48633
18613,801,100,N,70278
18614,517,82,I,43727
18615,607,12,O,48901
18616,180,54,R,19188
18617,172,12,J,13616
18618,82,96,K,13350
18619,904,37,Y,83749
18620,933,18,A,61815
18621,923,100,L,77748
18622,163,21,R,15088
18623,436,96,M,40964
18624,780,49,T,69636
18625,771,31,L,60952
18626,901,24,O,73075
18627,277,17,M,22638
18628,384,10,P,31520
18629,335,14,H,25128
18630,582,28,A,39650
18631,827,21,R,69536
18632,614,84,E,48162
18633,619,15,J,46916
18634,341,37,Q,30618
18635,438,52,M,37730
18636,747,84,Q,67311
18637,667,64,Z,65790
18638,285,21,C,20502
18639,352,66,Q,33858
18640,319,31,L,26600
18641,890,60,Q,76950
18642,197,25,R,18204
18643,378,73,P,36080
18644,12,25,G,2627
18645,849,87,B,61776
18646,502,18,W,45240
18647,160,63,I,16279
18648,959,71,U,87550
18649,83,81,G,11644
18650,200,76,Y,24564
18651,577,37,T,51576
18652,765,50,G,57865
18653,259,87,D,23528
18654,343,71,G,29394
18655,650,45,V,59770
18656,79,27,X,9328
18657,283,95,B,24948
18658,452,53,E,34845
18659,435,27,B,30492
18660,751,15,T,64344
18661,637,24,P,52880
18662,562,85,X,56936
18663,774,29,U,68255
18664,402,34,T,36624
18665,903,31,T,78456
18666,251,30,W,24447
18667,854,93,O,74813
18668,613,99,J,52688
18669,153,31,D,12512
18670,833,46,R,72078
18671,735,39,C,51858
18672,314,45,Q,29079
18673,726,74,B,52800
18674,956,32,J,73112
18675,45,59,S,8632
18676,603,55,E,45402
18677,74,65,W,12093
18678,416,42,T,38472
18679,667,78,G,52895
18680,462,24,O,38394
18681,98,29,M,9779
18682,75,23,V,8428
18683,348,67,S,34445
18684,580,55,D,43180
18685,82,96,P,14240
18686,796,25,X,72248
18687,99,35,Y,11926
18688,128,88,D,14688
18689,937,76,R,83066
18690,799,93,R,73144
18691,298,42,G,24140
18692,712,83,J,58830
18693,758,85,O,66597
18694,150,37,J,13838
18695,647,30,L,51452
18696,432,95,W,45849
18697,93,19,Y,9968
18698,213,93,W,26622
18699,722,62,K,58800
18700,813,13,R,67732
18701,873,66,G,66669
18702,241,11,Y,22428
18703,797,26,V,70778
18704,92,64,S,12948
18705,440,41,E,33189
18706,988,28,X,89408
18707,914,88,E,69138
18708,371,100,P,37680
18709,932,61,Z,89370
18710,866,81,X,83336
18711,911,57,B,63888
18712,510,20,I,38690
18713,687,32,N,56082
18714,677,64,N,57798
18715,89,54,E,9867
18716,530,91,D,42228
18717,883,18,W,78387
18718,20,82,A,6630
18719,70,73,T,12012
18720,642,100,Q,60102
18721,354,31,B,25410
18722,374,52,E,29394
18723,385,83,L,35568
18724,47,42,U,7565
18725,933,86,B,67254
18726,443,36,Z,43110
18727,222,92,S,26062
18728,304,88,J,29008
18729,664,24,P,55040
18730,923,71,T,83496
18731,300,61,H,25992
18732,952,17,F,67830
18733,493,41,U,45390
18734,820,17,A,54405
18735,520,30,F,38500
18736,439,71,R,41820
18737,387,46,X,38104
18738,607,36,W,55941
18739,90,68,D,10744
18740,564,79,F,45010
18741,882,32,E,63066
18742,449,97,A,35490
18743,239,15,D,17272
18744,49,100,C,9983
18745,798,79,O,69283
18746,210,53,G,18673
18747,457,52,R,41738
18748,933,94,L,78052
18749,605,77,Z,61380
18750,318,47,V,31390
18751,427,94,X,45848
18752,275,76,V,30186
18753,431,41,P,37760
18754,293,33,W,28362
18755,827,24,A,55315
18756,722,71,U,67405
18757,796,39,Y,74315
18758,896,92,Y,87932
18759,413,23,G,30956
18760,308,47,O,28045
18761,639,12,Q,52731
18762,490,37,B,34782
18763,176,34,D,14280
18764,774,89,E,59547
18765,945,22,B,63822
18766,433,73,F,35420
18767,317,79,Q,32076
18768,781,46,H,59544
18769,652,40,M,53284
18770,489,63,A,35880
18771,267,81,Y,30972
18772,390,72,H,33264
18773,73,78,M,11627
18774,824,71,J,66230
18775,453,11,N,36192
18776,176,72,A,16120
18777,385,17,R,32964
18778,539,18,L,42332
18779,168,46,I,15622
18780,219,46,S,21995
18781,565,80,H,46440
18782,139,35,E,12006
18783,246,84,K,24750
18784,64,36,P,8000
18785,238,40,O,21962
18786,237,83,U,27200
18787,291,33,C,21708
18788,970,49,M,78463
18789,520,48,G,40328
18790,831,32,G,61273
18791,893,22,A,59475
18792,262,15,D,18836
18793,23,68,M,7007
18794,144,98,T,20328
18795,12,49,U,5185
18796,556,23,W,50373
18797,580,14,G,42174
18798,709,71,L,59280
18799,353,82,X,38280
18800,668,59,O,57433
18801,386,38,F,29680
18802,501,51,A,35880
18803,945,90,S,85905
18804,642,87,G,51759
18805,849,58,N,70746
18806,716,81,A,51805
18807,524,32,F,38920
18808,196,66,N,20436
18809,852,69,G,65391
18810,34,14,D,3264
18811,578,47,E,43125
18812,661,32,I,50589
18813,728,29,L,57532
18814,660,28,E,47472
18815,297,95,H,28224
18816,70,38,J,7992
18817,363,81,D,30192
18818,951,29,V,84280
18819,695,89,W,68208
18820,668,23,I,50443
18821,750,67,D,55556
18822,259,59,X,27984
18823,189,48,U,20145
18824,349,17,S,30378
18825,625,90,U,60775
18826,874,57,I,67963
18827,492,44,W,46632
18828,344,35,R,31078
18829,598,79,M,52129
18830,966,88,C,70618
18831,31,90,S,10043
18832,365,51,N,32448
18833,921,51,L,73872
18834,319,60,I,27667
18835,60,72,O,10428
18836,1,23,D,1632
18837,986,19,A,65325
18838,585,37,F,43540
18839,503,58,N,43758
18840,280,15,P,23600
18841,549,54,N,47034
18842,137,91,L,17328
18843,958,16,A,63310
18844,786,71,Z,77130
18845,504,13,S,42911
18846,41,61,K,7650
18847,721,18,V,63554
18848,625,51,I,49348
18849,934,35,G,68799
18850,333,64,U,33745
18851,646,26,E,46368
18852,523,60,G,41393
18853,13,33,X,4048
18854,164,99,G,18673
18855,164,96,P,20800
18856,347,44,L,29716
18857,700,44,A,48360
18858,509,90,G,42529
18859,724,19,U,63155
18860,246,55,H,21672
18861,181,48,N,17862
18862,341,24,C,24455
18863,55,34,O,7031
18864,421,25,T,37464
18865,436,14,N,35100
18866,329,80,W,35583
18867,538,56,M,45738
18868,133,96,J,16946
18869,257,81,V,29068
18870,384,77,T,38724
18871,901,67,E,66792
18872,699,68,M,59059
18873,810,24,A,54210
18874,759,12,U,65535
18875,438,35,V,40678
18876,520,100,J,45880
18877,470,18,O,38552
18878,337,95,I,31536
18879,756,40,U,67660
18880,748,14,K,57150
18881,900,57,K,71775
18882,79,97,V,15136
18883,978,12,X,87120
18884,362,56,N,32604
18885,7,74,U,6885
18886,558,42,M,46200
18887,229,21,C,16750
18888,961,79,O,82160
18889,857,19,H,63072
18890,874,19,T,75012
18891,682,17,R,57318
18892,406,99,T,42420
18893,614,67,C,45627
18894,641,84,B,47850
18895,855,100,W,83085
18896,615,15,G,44730
18897,602,67,Z,60210
18898,224,92,L,24016
18899,822,76,P,71840
18900,606,40,R,52972
18901,1,35,R,2952
18902,223,89,C,20904
18903,194,63,F,17990
18904,52,36,P,7040
18905,739,88,D,56236
18906,598,71,S,55527
18907,389,70,W,39933
18908,123,65,S,15604
18909,111,31,Y,12638
18910,30,43,C,4891
18911,119,38,X,13816
18912,635,79,O,56406
18913,663,22,R,56170
18914,51,47,X,8624
18915,50,54,U,8840
18916,730,26,I,55188
18917,103,73,Y,15664
18918,623,53,D,45968
18919,552,89,P,51280
18920,460,57,E,35673
18921,510,85,E,41055
18922,108,43,F,10570
18923,871,56,E,63963
18924,777,14,X,69608
18925,130,76,K,15450
18926,734,75,G,57439
18927,888,69,V,82302
18928,576,42,L,46968
18929,838,77,S,75945
18930,655,10,G,47215
18931,76,70,X,12848
18932,997,85,I,78986
18933,777,46,R,67486
18934,766,55,Q,66501
18935,727,79,Y,71734
18936,660,52,Z,64080
18937,378,64,Z,39780
18938,580,77,E,45333
18939,681,33,D,48552
18940,5,46,J,3774
18941,687,84,F,53970
18942,398,12,H,29520
18943,830,33,U,73355
18944,858,78,T,78624
18945,462,88,Q,44550
18946,51,87,D,9384
18947,838,66,E,62376
18948,395,16,C,27537
18949,959,57,A,66040
18950,123,20,O,11297
18951,122,83,S,17015
18952,371,61,A,28080
18953,659,75,C,49178
18954,339,34,W,32451
18955,9,36,G,3195
18956,655,41,C,46632
18957,8,37,X,3960
18958,87,18,H,7560
18959,899,22,G,65391
18960,17,27,Z,3960
18961,686,73,L,57684
18962,293,51,Y,30616
18963,21,59,M,6160
18964,145,88,I,17009
18965,389,90,N,37362
18966,425,19,P,35520
18967,730,27,S,62831
18968,687,60,D,50796
18969,540,31,I,41683
18970,652,62,P,57120
18971,743,75,O,64622
18972,982,52,W,89958
18973,219,51,N,21060
18974,646,74,Z,64800
18975,910,20,T,78120
18976,983,52,Y,92115
18977,269,15,D,19312
18978,221,78,R,24518
18979,369,41,U,34850
18980,698,43,X,65208
18981,172,34,U,17510
18982,159,79,K,17850
18983,870,54,K,69300
18984,413,70,A,31395
18985,263,58,K,24075
18986,558,29,D,39916
18987,283,77,L,27360
18988,432,99,O,41949
18989,112,93,Q,16605
18990,795,78,F,61110
18991,882,90,Y,86508
18992,981,97,X,94864
18993,567,47,T,51576
18994,787,37,K,61800
18995,999,52,S,87233
18996,936,82,X,89584
18997,534,86,R,50840
18998,477,84,U,47685
18999,888,46,Z,84060
19000,675,19,J,51356
19001,631,61,B,45672
19002,481,75,K,41700
19003,429,44,M,36421
19004,347,81,W,37236
19005,26,71,N,7566
19006,33,77,R,9020
19007,634,50,Q,55404
19008,252,91,M,26411
19009,80,30,C,7370
19010,804,30,F,58380
19011,850,24,Y,77786
19012,570,58,J,46472
19013,346,20,E,25254
19014,791,13,Y,71556
19015,415,10,V,36550
19016,855,54,F,63630
19017,428,68,I,36208
19018,731,82,J,60162
19019,295,59,K,26550
19020,93,33,Y,11214
19021,244,81,X,28600
19022,198,53,T,21084
19023,428,12,J,32560
19024,441,65,J,37444
19025,830,95,N,72150
19026,349,26,A,24375
19027,147,56,T,17052
19028,81,98,Z,16110
19029,43,41,D,5712
19030,814,32,I,61758
19031,243,86,O,25991
19032,737,48,E,54165
19033,920,24,X,83072
19034,116,87,F,14210
19035,397,46,R,36326
19036,740,24,F,53480
19037,522,83,Y,53845
19038,27,96,U,10455
19039,931,41,J,71928
19040,23,83,A,6890
19041,154,64,M,16786
19042,5,12,C,1139
19043,863,18,B,58146
19044,160,64,L,17024
19045,966,90,J,78144
19046,506,25,E,36639
19047,141,46,V,16082
19048,850,25,I,63875
19049,38,37,C,5025
19050,267,42,B,20394
19051,62,87,N,11622
19052,743,86,M,63833
19053,442,28,H,33840
19054,672,66,L,56088
19055,91,26,C,7839
19056,770,39,J,59866
19057,682,80,S,63246
19058,920,86,H,72432
19059,470,40,W,44370
19060,965,75,T,87360
19061,834,36,J,64380
19062,20,17,A,2405
19063,884,36,N,71760
19064,589,10,L,45524
19065,16,46,R,5084
19066,522,39,S,46563
19067,277,64,E,23529
19068,166,44,T,17640
19069,300,59,D,24412
19070,451,33,O,38236
19071,732,44,Y,69064
19072,342,80,L,32072
19073,212,10,K,16650
19074,947,47,W,86478
19075,510,52,T,47208
19076,436,48,C,32428
19077,630,21,S,54033
19078,195,92,D,19516
19079,808,22,Y,73870
19080,639,16,T,55020
19081,406,73,Z,43110
19082,628,46,H,48528
19083,514,86,W,52200
19084,853,54,T,76188
19085,165,45,R,17220
19086,150,70,L,16720
19087,789,77,W,75342
19088,210,89,E,20631
19089,930,99,Y,91581
19090,229,51,R,22960
19091,958,23,M,75537
19092,995,95,M,83930
19093,627,62,F,48230
19094,612,86,G,49558
19095,901,45,X,83248
19096,458,15,C,31691
19097,340,31,C,24857
19098,809,42,J,62974
19099,501,44,B,35970
19100,532,26,T,46872
19101,729,14,Q,60183
19102,289,82,W,32277
19103,21,51,Q,5832
19104,867,98,B,63690
19105,906,59,K,72375
19106,658,73,D,49708
19107,360,26,T,32424
19108,550,21,R,46822
19109,533,17,L,41800
19110,11,97,Y,9612
19111,619,56,P,54000
19112,453,61,A,33410
19113,518,50,I,41464
19114,10,36,X,4048
19115,71,17,E,6072
19116,660,36,Y,61944
19117,855,90,H,68040
19118,637,37,E,46506
19119,478,42,J,38480
19120,348,44,Y,34888
19121,6,44,W,4350
19122,914,95,V,86774
19123,858,87,B,62370
19124,183,93,O,21804
19125,749,78,G,58717
19126,663,53,S,59428
19127,96,17,A,7345
19128,752,63,Q,66015
19129,530,14,Z,48960
19130,391,36,C,28609
19131,504,18,H,37584
19132,797,28,F,57750
19133,376,50,X,37488
19134,415,39,G,32234
19135,462,76,B,35508
19136,446,13,F,32130
19137,595,87,G,48422
19138,342,85,J,31598
19139,549,39,Y,52332
19140,977,25,G,71142
19141,247,53,Y,26700
19142,761,21,N,60996
19143,196,98,W,25578
19144,829,24,Z,76770
19145,587,68,T,55020
19146,174,66,Y,21360
19147,338,18,V,30616
19148,130,74,D,13872
19149,790,73,Y,76807
19150,877,89,A,62790
19151,711,91,C,53734
19152,595,79,N,52572
19153,942,17,E,66171
19154,451,73,H,37728
19155,819,63,K,66150
19156,351,66,X,36696
19157,648,64,B,46992
19158,661,21,W,59334
19159,217,90,Z,27630
19160,166,78,O,19276
19161,59,33,N,7176
19162,949,60,Y,89801
19163,245,65,F,21700
19164,432,46,H,34416
19165,989,53,Q,84402
19166,543,28,X,50248
19167,437,82,K,38925
19168,347,41,O,30652
19169,55,52,H,7704
19170,576,41,P,49360
19171,810,84,G,63474
19172,255,73,D,22304
19173,299,62,T,30324
19174,85,86,Z,15390
19175,799,35,J,61716
19176,249,78,D,22236
19177,153,61,A,13910
19178,592,15,I,44311
19179,261,29,G,20590
19180,1,95,A,6240
19181,362,84,F,31220
19182,875,19,Y,79566
19183,300,22,O,25438
19184,655,95,D,51000
19185,204,12,X,19008
19186,843,45,W,77256
19187,985,78,U,90355
19188,208,52,Q,21060
19189,225,72,C,19899
19190,740,77,P,65360
19191,996,34,R,84460
19192,208,22,Q,18630
19193,970,63,W,89871
19194,147,89,H,16992
19195,372,18,L,29640
19196,41,71,W,9744
19197,512,76,K,44100
19198,32,43,W,6525
19199,521,87,O,48032
19200,501,16,G,36707
19201,774,34,L,61408
19202,875,20,B,59070
19203,132,20,S,12616
19204,332,10,M,26334
19205,69,36,B,6930
19206,158,35,L,14668
19207,92,35,C,8509
19208,983,21,R,82328
19209,568,18,O,46294
19210,209,62,O,21409
19211,74,10,X,7392
19212,649,89,O,58302
19213,743,69,C,54404
19214,746,55,B,52866
19215,629,93,E,49818
19216,181,38,G,15549
19217,356,19,U,31875
19218,812,77,D,60452
19219,998,39,I,75701
19220,327,67,U,33490
19221,516,55,P,45680
19222,697,77,U,65790
19223,355,87,C,29614
19224,18,86,W,9048
19225,557,35,U,50320
19226,930,43,N,75894
19227,742,46,T,66192
19228,537,49,A,38090
19229,911,31,U,80070
19230,264,74,J,25012
19231,203,17,P,17600
19232,160,34,X,17072
19233,893,41,Z,84060
19234,898,28,N,72228
19235,12,96,O,8532
19236,583,71,L,49704
19237,409,26,Q,35235
19238,63,54,H,8424
19239,485,26,J,37814
19240,969,61,V,88580
19241,214,90,Y,27056
19242,336,36,R,30504
19243,109,60,V,14534
19244,537,27,F,39480
19245,736,52,C,52796
19246,993,54,X,92136
19247,377,80,Q,37017
19248,529,70,I,43727
19249,971,50,M,78617
19250,760,27,Z,70830
19251,688,41,F,51030
19252,584,70,O,51666
19253,546,14,K,42000
19254,877,41,S,76194
19255,635,52,T,57708
19256,882,37,H,66168
19257,120,63,L,13908
19258,737,69,C,54002
19259,997,26,W,89001
19260,116,37,X,13464
19261,491,64,J,41070
19262,936,56,I,72416
19263,515,51,K,42450
19264,961,58,Q,82539
19265,175,28,M,15631
19266,29,67,O,7584
19267,467,34,P,40080
19268,983,32,J,75110
19269,503,49,C,36984
19270,380,93,J,35002
19271,507,20,K,39525
19272,853,97,C,63650
19273,865,29,R,73308
19274,26,13,R,3198
19275,397,90,C,32629
19276,733,39,W,67164
19277,572,62,J,46916
19278,71,83,P,12320
19279,256,21,F,19390
19280,872,26,U,76330
19281,723,58,N,60918
19282,204,75,D,18972
19283,1000,55,T,88620
19284,236,54,X,25520
19285,582,30,F,42840
19286,561,51,X,53856
19287,138,94,Z,20880
19288,598,99,Z,62730
19289,155,14,V,14534
19290,457,27,Y,43076
19291,977,66,X,91784
19292,11,38,Q,3969
19293,670,35,E,48645
19294,639,90,W,63423
19295,513,79,C,39664
19296,850,90,Z,84600
19297,683,42,J,53650
19298,503,89,Z,53280
19299,411,81,H,35424
19300,311,33,Z,30960
19301,540,82,V,53492
19302,752,17,A,49985
19303,223,61,V,24424
19304,178,64,F,16940
19305,762,32,V,68284
19306,904,36,I,68620
19307,7,73,J,5920
19308,411,50,M,35497
19309,413,28,J,32634
19310,614,27,X,56408
19311,148,54,B,13332
19312,883,15,I,65554
19313,417,73,H,35280
19314,378,46,S,35192
19315,963,91,P,84320
19316,986,63,M,80773
19317,99,69,J,12432
19318,88,81,O,13351
19319,150,82,P,18560
19320,511,19,E,36570
19321,34,91,G,8875
19322,191,38,C,15343
19323,655,51,F,49420
19324,539,44,V,50138
19325,195,39,N,18252
19326,839,92,W,80997
19327,7,76,O,6557
19328,319,52,Y,33019
19329,823,26,W,73863
19330,137,78,A,13975
19331,983,49,V,88752
19332,154,75,L,17404
19333,778,24,F,56140
19334,741,44,O,62015
19335,38,14,U,4420
19336,991,57,B,69168
19337,470,80,A,35750
19338,412,12,D,28832
19339,577,82,I,48107
19340,30,22,W,4524
19341,54,74,U,10880
19342,731,29,B,50160
19343,792,85,M,67529
19344,110,83,W,16791
19345,321,35,Q,28836
19346,584,96,J,50320
19347,969,53,Q,82782
19348,665,40,Y,62745
19349,57,46,E,7107
19350,902,19,G,65391
19351,35,71,O,8374
19352,581,44,F,43750
19353,661,55,T,60144
19354,456,15,O,37209
19355,376,84,V,39560
19356,441,89,C,35510
19357,764,16,U,66300
19358,894,52,K,70950
19359,181,86,B,17622
19360,86,70,X,13728
19361,266,37,O,23937
19362,257,78,T,28140
19363,375,44,H,30168
19364,361,28,X,34232
19365,717,48,M,58905
19366,3,93,E,6624
19367,665,83,Z,67320
19368,272,93,K,27375
19369,565,85,O,51350
19370,585,62,O,51113
19371,402,25,S,35441
19372,786,28,W,70818
19373,239,12,C,16817
19374,682,18,D,47600
19375,673,24,Z,62730
19376,504,88,W,51504
19377,327,60,D,26316
19378,419,92,E,35259
19379,448,32,C,32160
19380,636,22,I,48034
19381,253,32,G,20235
19382,412,14,D,28968
19383,350,47,R,32554
19384,295,98,F,27510
19385,467,84,Y,49039
19386,385,15,T,33600
19387,839,42,I,64313
19388,45,70,O,9085
19389,125,70,Q,15795
19390,221,49,N,21060
19391,455,31,M,37422
19392,271,47,Y,28302
19393,212,86,L,22648
19394,68,71,H,10008
19395,548,32,I,42340
19396,61,23,L,6384
19397,147,61,L,15808
19398,722,39,H,54792
19399,652,54,P,56480
19400,841,50,G,63261
19401,209,75,N,22152
19402,328,85,A,26845
19403,717,35,E,51888
19404,506,48,T,46536
19405,446,25,A,30615
19406,817,20,U,71145
19407,938,97,C,69345
19408,629,28,J,48618
19409,151,12,W,14181
19410,972,48,K,76500
19411,861,90,U,80835
19412,88,41,Y,11481
19413,721,95,H,58752
